"","species_name"
"604","Hoya inflata (P.I.Forst., Liddle & I.M.Liddle) L.Wanntorp & P.I.Forst."
"605","Hoya macgillivrayi F.M.Bailey"
"606","Hoya edenii King"
"607","Hoya multiflora Blume"
"608","Hoya ciliata Elmer"
"609","Hoya mariae (Schltr.) L.Wanntorp & Meve"
"610","Hoya ariadna Decne."
"611","Hoya affinis Hemsl."
"612","Hoya telosmoides Omlor"
"613","Hoya pauciflora Wight"
"614","Hoya retusa Warb."
"615","Dischidia astephana Scort. ex King & Gamble"
"616","Dischidia hirsuta (Blume) Decne."
"617","Marsdenia billardieri Decne."
"618","Marsdenia glabra Costantin"
"619","Marsdenia coulteri Hemsl."
"620","Marsdenia suberosa S.T.Blake"
"621","Marsdenia carvalhoi Morillo & Carnevali"
"622","Gymnema sylvestre R.Br."
"623","Marsdenia angolensis N.E.Br."
"624","Marsdenia tenacissima (Roxb.) Moon"
"625","Telosma cordata (Burm.fil.) Merr."
"626","Stephanotis floribunda Brongn."
"627","Gunnessia pepo P.I.Forst."
"628","Rhyssolobium dumosum E.Mey."
"629","Fockea capensis Endl."
"630","Fockea multiflora K.Schum."
"631","Cibirhiza albersiana H.Kunze, Meve & Liede"
"632","Cibirhiza dhofarensis Bruyns"
"633","Fockea edulis (Thunb.) K.Schum."
"634","Secamone glaberrima K.Schum."
"635","Secamone uncinata Choux"
"636","Secamone sparsiflora Klack."
"637","Secamone tenuifolia Decne."
"638","Secamone buxifolia Decne."
"639","Secamone ligustrifolia Decne."
"640","Secamone elliptica R.Br."
"641","Secamone falcata Klack."
"642","Secamone elliottii K.Schum."
"643","Secamone grandiflora Klack."
"644","Secamone cloiselii Choux"
"645","Secamone ecoronata Klack."
"646","Secamone urceolata Klack."
"647","Secamone minutifolia Choux"
"648","Secamone castanea Klack."
"649","Secamone humbertii Choux"
"650","Secamone bosseri Klack."
"651","Secamone cristata Jum. & Perrier"
"652","Secamone geayi Costantin & Gallaud"
"653","Secamone oleifolia Decne."
"654","Secamone volubilis (Lam.) Marais"
"655","Toxocarpus villosus (Blume) Decne."
"656","Secamonopsis madagascariensis Jum."
"657","Secamonopsis microphylla Civeyrel & Klack."
"658","Secamone alpini Schult."
"659","Pervillaea phillipsonii Klack."
"660","Pervillaea venenata (Baill.) Klack."
"661","Pervillaea decaryi (Choux) Klack."
"662","Pervillaea tomentosa Decne."
"663","Mondia ecornuta (N.E.Br.) Bullock"
"664","Mondia whitei (Hook.fil.) Skeels"
"665","Raphionacme flanaganii Schltr."
"666","Raphionacme welwitschii Schltr. & Rendle"
"667","Tacazzea apiculata Oliv."
"668","Raphionacme galpinii Schltr."
"669","Raphionacme monteiroae (Oliv.) N.E.Br."
"670","Schlechterella abyssinica (Chiov.) Venter & R.L.Verh."
"671","Stomatostemma monteiroae (Oliv.) N.E.Br."
"672","Cryptolepis oblongifolia (Meisn.) Schltr."
"673","Cryptolepis sinensis (Lour.) Merr."
"674","Cryptolepis capensis Schltr."
"675","Cryptolepis buchananii Schult. ex Roem. & Schult."
"676","Gymnanthera oblonga (Burm.fil.) P.S.Green"
"677","Zygostelma benthamii Baill."
"678","Finlaysonia insularum (King & Gamble) Venter"
"679","Periploca graeca L."
"680","Periploca laevigata Aiton"
"681","Cryptostegia grandiflora (Roxb.) R.Br."
"682","Cryptostegia madagascariensis Bojer ex Decne."
"683","Pentopetia grevei (Baill.) Venter"
"684","Hemidesmus indicus (L.) R.Br."
"685","Camptocarpus mauritianus Decne."
"686","Ischnolepis graminifolia (Costantin & Gallaud) Klack."
"687","Phyllanthera grayi (P.I.Forst.) Venter"
"688","Ectadium latifolium (Schinz) N.E.Br."
"689","Petopentia natalensis (Schltr.) Bullock"
"690","Baissea leonensis Benth."
"691","Baissea multiflora A.DC."
"692","Oncinotis tenuiloba Stapf"
"693","Motandra guineensis (Thonn.) A.DC."
"694","Dewevrella cochliostema de Wild."
"695","Rhabdadenia macrostoma (Benth.) Müll.Arg."
"696","Rhabdadenia pohlii Müll.Arg."
"697","Rhabdadenia biflora (Jacq.) Müll.Arg."
"698","Aganosma cymosa (Roxb.) G.Don"
"699","Aganosma wallichii G.Don"
"700","Aganosma schlechteriana H.Lév."
"701","Epigynum auritum (C.K.Schneid.) Tsiang & P.T.Li"
"702","Epigynum cochinchinensis (Pierre) D.J.Middleton"
"703","Epigynum griffithianum Wight"
"704","Epigynum ridleyi King & Gamble"
"705","Ichnocarpus frutescens S.Vidal"
"706","Pottsia laxiflora (Blume) Kuntze"
"707","Micrechites polyantha (Blume) Miq."
"708","Micrechites rhombifolia Markgr."
"709","Micrechites serpyllifolia (Blume) Kosterm."
"710","Amalocalyx microlobus Pierre"
"711","Trachelospermum jasminoides (Lindl.) Lem."
"712","Trachelospermum asiaticum (Siebold & Zucc.) Nakai"
"713","Trachelospermum axillare Hook.fil."
"714","Chonemorpha fragrans (Moon) Alston"
"715","Urceola lucida (A.DC.) Benth. ex Kurz"
"716","Urceola minutiflora (Pierre) D.J.Middleton"
"717","Urceola micrantha (Wall. ex G.Don) D.J.Middleton"
"718","Parameria laevigata (Juss.) Moldenke"
"719","Urceola rosea (Hook. & Arn.) D.J.Middleton"
"720","Streptoechites chinensis (Merr.) D.J.Middleton & Livsh."
"721","Apocynum androsaemifolium L."
"722","Apocynum cannabinum L."
"723","Cleghornia malaccensis (Hook.fil.) King & Gamble"
"724","Amphineurion marginatum (Roxb.) D.J.Middleton"
"725","Sindechites henryi Oliv."
"726","Beaumontia grandiflora Wall."
"727","Vallaris solanacea (Roth) Kuntze"
"728","Anodendron oblongifolium Hemsl."
"729","Anodendron paniculatum (Roxb.) A.DC."
"730","Papuechites aambe (Warb.) Markgr."
"731","Mandevilla illustris (Vell.) Woodson"
"732","Mandevilla pohliana (Stadelm.) A.H.Gentry"
"733","Mandevilla spigeliiflora (Stadelm.) Woodson"
"734","Mandevilla coccinea (Hook. & Arn.) Woodson"
"735","Mandevilla splendens (Hook.fil.) Woodson"
"736","Mandevilla venulosa (Müll.Arg.) Woodson"
"737","Mandevilla pendula (Ule) Woodson"
"738","Mandevilla sellowii (Müll.Arg.) Woodson"
"739","Mandevilla atroviolacea (Stadelm.) Woodson"
"740","Mandevilla urophylla (Hook.fil.) Woodson"
"741","Mandevilla boliviensis (Hook.fil.) Woodson"
"742","Mandevilla martiana (Stadelm.) Woodson"
"743","Mandevilla moricandiana (A.DC.) Woodson"
"744","Mandevilla fragrans (Stadelm.) Woodson"
"745","Mandevilla duartei Markgr."
"746","Mandevilla pycnantha (Steud.) Woodson"
"747","Mandevilla tenuifolia (J.C.Mikan) Woodson"
"748","Mandevilla myriophyllum (Taub.) Woodson"
"749","Mandevilla brachysiphon (Torr.) Pichon"
"750","Mandevilla nacapulensis (Felger & Henrickson) A.O.Simões, Kin.-Gouv. & M.E.Endress"
"751","Mandevilla hypoleuca (Benth.) Pichon"
"752","Mandevilla karwinskii (Müll.Arg.) Hemsl."
"753","Mandevilla oaxacana (A.DC.) Hemsl."
"754","Mandevilla tubiflora (M.Martens & Galeotti) Woodson"
"755","Mandevilla syrinx Woodson"
"756","Mandevilla convolvulacea (A.DC.) Hemsl."
"757","Mandevilla foliosa (Müll.Arg.) Hemsl."
"758","Mandevilla laxa (Ruiz & Pav.) Woodson"
"759","Mandevilla pentlandiana (A.DC.) Woodson"
"760","Mandevilla emarginata (Vell.) C.Ezcurra"
"761","Mandevilla cercophylla Woodson"
"762","Mandevilla glandulosa (Ruiz & Pav.) Woodson"
"763","Mandevilla jamesonii Woodson"
"764","Mandevilla tricolor Woodson"
"765","Mandevilla veraguasensis (Seem.) Hemsl."
"766","Mandevilla ligustriflora Woodson"
"767","Mandevilla subsagittata (Ruiz & Pav.) Woodson"
"768","Mandevilla subspicata (Vahl) Markgr."
"769","Mandevilla rugosa (Benth.) Woodson"
"770","Mandevilla scabra (Hoffm. ex Roem. & Schult.) Schum."
"771","Mandevilla hirsuta (Rich.) K.Schum."
"772","Mandevilla krukovii Woodson"
"773","Mandevilla leptophylla (A.DC.) K.Schum."
"774","Mandevilla lancifolia Woodson"
"775","Mandevilla dodsonii A.H.Gentry"
"776","Mandevilla longiflora (Desf.) Pichon"
"777","Mandevilla velame (A.St.-Hil.) Pichon"
"778","Mandevilla martii (Müll.Arg.) Pichon"
"779","Mandevilla anceps Woodson"
"780","Mandevilla nerioides Woodson"
"781","Mandevilla callista Woodson"
"782","Mandevilla funiformis (Vell.) K.Schum."
"783","Forsteronia acouci (Aubl.) A.DC."
"784","Forsteronia guyanensis Müll.Arg."
"785","Forsteronia refracta Müll.Arg."
"786","Forsteronia velloziana (A.DC.) Woodson"
"787","Mesechites mansoanus (A.DC.) Woodson"
"788","Mesechites trifidus (Jacq.) Müll.Arg."
"789","Mesechites minimus (Britton & P.Wilson) Woodson"
"790","Mesechites roseus (A.DC.) Miers"
"791","Allomarkgrafia brenesiana Woodson"
"792","Allomarkgrafia plumeriiflora Woodson"
"793","Tintinnabularia gratissima J.F.Morales"
"794","Tintinnabularia mortonii Woodson"
"795","Odontadenia perrottetii (A.DC.) Woodson"
"796","Odontadenia puncticulosa (A.Rich.) Pulle"
"797","Odontadenia lutea (Vell.) Markgr."
"798","Secondatia densiflora A.DC."
"799","Stipecoma peltigera (Stadelm.) Müll.Arg."
"800","Angadenia berteroi (A.DC.) Miers"
"801","Angadenia sagrae (A.DC.) Miers"
"802","Pentalinon luteum (L.) B.F.Hansen & Wunderlin"
"803","Salpinctes kalmiifolius Woodson"
"804","Cycladenia humilis Benth."
"805","Parsonsia crebriflora Baill."
"806","Parsonsia longiflora Guillaumin"
"807","Parsonsia flexuosa Baill."
"808","Parsonsia eucalyptophylla F.Muell."
"809","Parsonsia ferruginea J.B.Williams"
"810","Parsonsia lata Markgr."
"811","Parsonsia oligantha (K.Schum.) D.J.Middleton"
"812","Artia balansae (Baill.) Pichon ex Guillaumin"
"813","Prestonia mexicana A.DC."
"814","Prestonia tomentosa R.Br."
"815","Prestonia robusta Rusby"
"816","Prestonia coalita (Vell.) Woodson"
"817","Prestonia quinquangularis (Jacq.) Spreng."
"818","Prestonia portobellensis (Beurl.) Woodson"
"819","Prestonia lagoensis (Müll.Arg.) Woodson"
"820","Echites agglutinatus Jacq."
"821","Echites umbellatus Billb. ex Beurl."
"822","Echites woodsonianus Monach."
"823","Echites turriger Woodson"
"824","Fernaldia pandurata (A.DC.) Woodson"
"825","Peltastes isthmicus Woodson"
"826","Peltastes peltatus (Vell.) Woodson"
"827","Temnadenia violacea (Vell.) Miers"
"828","Temnadenia odorifera (Vell.) J.F.Morales"
"829","Prestonia riedelii (Müll.Arg.) Markgr."
"830","Rhodocalyx rotundifolius Müll.Arg."
"831","Laubertia contorta (M.Martens & Galeotti) Woodson"
"832","Pinochia corymbosa (Jacq.) M.E.Endress & B.F.Hansen"
"833","Thyrsanthella difformis (Walter) Pichon"
"834","Elytropus chilensis (A.DC.) Müll.Arg."
"835","Funtumia africana (Benth.) Stapf"
"836","Funtumia elastica (Preuss) Stapf"
"837","Kibatalia macrophylla (Pierre ex Hua) Woodson"
"838","Malouetia bequaertiana Woodson"
"839","Malouetia tamaquarina K.Schum."
"840","Holarrhena curtisii King & Gamble"
"841","Holarrhena pubescens Wall., 1829"
"842","Mascarenhasia arborescens A.DC."
"843","Mascarenhasia lisianthiflora A.DC."
"844","Spirolobium cambodianum Baill."
"845","Pachypodium baronii Costantin & Bois"
"846","Pachypodium saundersii N.E.Br."
"847","Pachypodium geayi Costantin & Bois"
"848","Pachypodium lamerei Drake"
"849","Neobracea bahamensis (Britton) Britton"
"850","Neobracea valenzuelana (A.Rich.) Urb."
"851","Neobracea ekmanii Urb."
"852","Galactophora schomburgkiana Woodson"
"853","Alafia thouarsii Roem. & Schult."
"854","Farquharia elliptica Stapf"
"855","Alafia barteri Oliv."
"856","Isonema smeathmannii Roem. & Schult."
"857","Strophanthus caudatus Kurz"
"858","Strophanthus preussii Engl. & Pax"
"859","Strophanthus boivinii Baill."
"860","Nerium oleander L."
"861","Adenium obesum (Forssk.) Roem. & Schult."
"862","Wrightia arborea (Dennst.) Mabb."
"863","Wrightia sirikitiae D.J.Middleton & Santisuk"
"864","Wrightia coccinea Sol. ex Naudin"
"865","Wrightia dubia (Sims) Spreng."
"866","Wrightia religiosa (Teijsm. & Binn.) Benth."
"867","Wrightia lanceolata Kerr"
"868","Pleioceras barteri Baill."
"869","Stephanostema stenocarpum K.Schum."
"870","Acokanthera oblongifolia (Hochst.) Codd"
"871","Acokanthera rotundata (Codd) Kupicha"
"872","Acokanthera oppositifolia (Lam.) Codd"
"873","Carissa macrocarpa (Eckl.) A.DC."
"874","Carissa carandas L."
"875","Carissa spinarum L."
"876","Carissa ovata R.Br."
"877","Carissa bispinosa (L.) Desf. ex Brenan"
"878","Plumeria obtusa L."
"879","Plumeria alba L."
"880","Plumeria cubensis Urb."
"881","Plumeria rubra L."
"882","Himatanthus bracteatus (A.DC.) Woodson"
"883","Allamanda cathartica L."
"884","Allamanda schottii Pohl"
"885","Cerbera manghas L."
"886","Cerbera odollam Gaertn."
"887","Cerbera venenifera (Poir.) Steud."
"888","Skytanthus acutus Meyen"
"889","Thevetia ahouai (L.) A.DC."
"890","Alyxia grandis P.I.Forst."
"891","Alyxia spicata R.Br."
"892","Alyxia reinwardtii Blume"
"893","Alyxia oblongata Domin"
"894","Pteralyxia kauaiensis Caum"
"895","Plectaneia thouarsii Roem. & Schult."
"896","Chilocarpus costatus Miq."
"897","Chilocarpus rostratus Markgr."
"898","Chilocarpus suaveolens Blume"
"899","Condylocarpon isthmicum (Vell.) A.DC."
"900","Amsonia elliptica (Thunb.) Roem. & Schult."
"901","Rhazya stricta Decne."
"902","Amsonia tabernaemontana Walter"
"903","Picralima nitida (Stapf) T.Durand & H.Durand"
"904","Pleiocarpa mutica Benth."
"905","Hunteria eburnea Pichon"
"906","Gonioma kamassi E.Mey."
"907","Melodinus australis Maiden & Betche"
"908","Melodinus cochinchinensis (Lour.) Merr."
"909","Craspidospermum verticillatum Bojer ex Decne."
"910","Diplorhynchus condylocarpon (Müll.Arg.) Pichon"
"911","Tabernaemontana brachyantha Woodson"
"912","Tabernaemontana ventricosa Hochst. ex A.DC."
"913","Tabernaemontana eglandulosa Stapf"
"914","Tabernaemontana psorocarpa (Pierre ex Stapf) Pichon"
"915","Tabernaemontana letestui (Pellegr.) Pichon"
"916","Tabernaemontana penduliflora K.Schum."
"917","Tabernaemontana contorta Stapf"
"918","Tabernaemontana glandulosa (Stapf) Pichon"
"919","Tabernaemontana africana A.DC."
"920","Tabernaemontana crassa Benth."
"921","Tabernaemontana pachysiphon Stapf"
"922","Tabernaemontana odoratissima (Stapf) Leeuwenb."
"923","Tabernaemontana inconspicua Stapf"
"924","Tabernaemontana elegans Stapf"
"925","Tabernaemontana macrocarpa Jack"
"926","Tabernaemontana sphaerocarpa Blume"
"927","Tabernaemontana cerifera Pancher & Sebert"
"928","Tabernaemontana peduncularis Wall."
"929","Tabernaemontana bufalina Lour."
"930","Tabernaemontana pandacaqui Lam."
"931","Tabernaemontana divaricata G.Don, 1837"
"932","Tabernaemontana pauciflora Blume"
"933","Tabernaemontana crispa Roxb."
"934","Tabernaemontana calcarea Pichon"
"935","Tabernaemontana coffeoides Bojer ex A.DC."
"936","Tabernaemontana retusa (Lam.) Pichon"
"937","Tabernaemontana crassifolia Pichon"
"938","Tabernaemontana humblotii (Baill.) Pichon"
"939","Tabernaemontana capuronii Leeuwenb."
"940","Tabernaemontana ciliata Pichon"
"941","Tabernaemontana sessilifolia Baker"
"942","Tabernaemontana sambiranensis Pichon"
"943","Tabernaemontana stellata Pichon"
"944","Tabernaemontana mocquerysii A.DC."
"945","Tabernaemontana persicariifolia Jacq."
"946","Tabernaemontana eusepala A.DC."
"947","Tabernaemontana phymata Leeuwenb."
"948","Tabernaemontana catharinensis A.DC."
"949","Tabernaemontana solanifolia A.DC."
"950","Tabernaemontana hystrix Steud."
"951","Tabernaemontana cymosa Jacq."
"952","Tabernaemontana salzmannii A.DC."
"953","Tabernaemontana laeta Mart."
"954","Tabernaemontana arborea Rose ex Donn.Sm."
"955","Tabernaemontana vanheurckii Müll.Arg."
"956","Tabernaemontana heterophylla Vahl"
"957","Tabernaemontana markgrafiana Macbride"
"958","Tabernaemontana sananho Ruiz & Pav."
"959","Tabernaemontana siphilitica (L.fil.) Leeuwenb."
"960","Tabernaemontana columbiensis (L.Allorge) Leeuwenb."
"961","Tabernaemontana alba Mill."
"962","Tabernaemontana citrifolia L."
"963","Tabernaemontana amygdalifolia Jacq."
"964","Stemmadenia alfaroi (Donn.Sm.) Woodson"
"965","Stemmadenia macrophylla Greenm."
"966","Stemmadenia simulans J.F.Morales & Q.Jiménez"
"967","Stemmadenia donnell-smithii (Rose ex Donn.Sm.) Woodson"
"968","Stemmadenia litoralis (Kunth) L.Allorge"
"969","Stemmadenia obovata (Hook. & Arn.) Schum."
"970","Tabernaemontana coriacea Link ex Roem. & Schult."
"971","Tabernaemontana lorifera (Miers) Leeuwenb."
"972","Tabernaemontana undulata Vahl"
"973","Tabernaemontana rupicola Benth."
"974","Tabernaemontana angulata Mart. ex Müll.Arg."
"975","Tabernaemontana macrocalyx Müll.Arg."
"976","Tabernaemontana disticha A.DC."
"977","Tabernaemontana cuspidata Rusby"
"978","Tabernaemontana flavicans Willd. ex Roem. & Schult."
"979","Tabernaemontana muricata Link ex Roem. & Schult."
"980","Callichilia barteri (Hook.fil.) Stapf"
"981","Callichilia bequaertii de Wild."
"982","Callichilia inaequalis Stapf"
"983","Callichilia subsessilis (Benth.) Stapf"
"984","Voacanga africana Stapf"
"985","Voacanga psilocalyx Pierre ex Stapf"
"986","Voacanga globosa (Blanco) Merr."
"987","Voacanga grandifolia Koord."
"988","Calocrater preussii K.Schum."
"989","Crioceras dipladeniiflorus (Stapf) K.Schum."
"990","Callichilia orientalis S.Moore"
"991","Carvalhoa campanulata K.Schum."
"992","Schizozygia coffaeoides Baill."
"993","Tabernanthe iboga Baill."
"994","Tabernaemontana aurantiaca Gaudich."
"995","Ambelania acida Aubl."
"996","Mucoa duckei (Markgr.) Zarucchi"
"997","Neocouma ternstroemiacea (Müll.Arg.) Pierre"
"998","Spongiosperma macrophyllum (Müll.Arg.) Zarucchi"
"999","Macoubea guianensis Aubl."
"1000","Rhigospira quadrangularis (Müll.Arg.) Miers"
"1001","Molongum laxum (Benth.) Pichon"
"1002","Lacmellea aculeata (Ducke) Monach."
"1003","Couma guianensis Aubl."
"1004","Hancornia speciosa Gomes"
"1005","Parahancornia fasciculata (Poir.) Benoist"
"1006","Saba comorensis (Bojer) Pichon"
"1007","Willughbeia angustifolia (Miq.) Markgr."
"1008","Rauvolfia tetraphylla L."
"1009","Rauvolfia ligustrina Willd. ex Roem. & Schult."
"1010","Rauvolfia littoralis Pierre ex Pit."
"1011","Rauvolfia verticillata A.Chev."
"1012","Rauvolfia sellowii Müll.Arg."
"1013","Rauvolfia vomitoria Afzel."
"1014","Rauvolfia sumatrana Jack"
"1015","Rauvolfia caffra Sond."
"1016","Rauvolfia mannii Stapf"
"1017","Rauvolfia serpentina (L.) Benth. ex Kurz"
"1018","Cabucala polysperma (Scott Elliot) Pichon"
"1019","Petchia ceylanica Livera"
"1020","Catharanthus roseus (L.) G.Don"
"1021","Kamettia chandeei D.J.Middleton"
"1022","Tonduzia longifolia (A.DC.) Woodson"
"1023","Vinca major L."
"1024","Vinca difformis Pourr."
"1025","Vinca minor L."
"1026","Ochrosia coccinea (Teijsm. & Binn.) Miq."
"1027","Ochrosia elliptica Labill."
"1028","Neisosperma poweri (F.M.Bailey) Fosberg & Sachet"
"1029","Ochrosia oppositifolia (Lam.) K.Schum."
"1030","Kopsia pauciflora Hook.fil."
"1031","Kopsia fruticosa (Ker Gawl.) A.DC."
"1032","Alstonia scholaris (L.) R.Br."
"1033","Dyera costulata (Miq.) Hook.fil."
"1034","Aspidosperma cruentum Woodson"
"1035","Aspidosperma spruceanum Benth. ex Müll.Arg."
"1036","Aspidosperma cylindrocarpon Müll.Arg."
"1037","Aspidosperma marcgravianum Woodson"
"1038","Aspidosperma australe Müll.Arg."
"1039","Geissospermum laeve Baill."
"1040","Haplophyton crooksii (L.D.Benson) L.D.Benson"
"1041","Vallesia antillana Woodson"
