"","species_name"
"670","Ossaea micrantha (Sw.) Macfad. ex Cogn."
"671","Miconia albertobrenesii Gamba & Almeda"
"672","Miconia bensparrei Gamba & Almeda"
"673","Miconia variabilis Gamba & Almeda"
"674","Miconia aurantiaca (Almeda & Kriebel) Gamba & Almeda"
"675","Miconia evanescens (Almeda) Gamba & Almeda"
"676","Miconia anchicayensis Gamba & Almeda"
"677","Miconia approximata Gamba & Almeda"
"678","Miconia chocoensis (Wurdack) Gamba & Almeda"
"679","Miconia alboglandulosa Gamba & Almeda"
"680","Miconia aguilarii (Kriebel & Almeda) Gamba & Almeda"
"681","Miconia quinquenervia (Mill.) Gamba & Almeda"
"682","Miconia reitziana (Cogn. & Gleason) Gamba & Almeda"
"683","Miconia amacurensis Wurdack"
"684","Miconia neocoronata Gamba & Almeda"
"685","Miconia atropurpurea Gamba & Almeda"
"686","Clidemia epiphytica (Triana) Cogn."
"687","Miconia biolleyana (Cogn.) Gamba & Almeda"
"688","Miconia ampla Triana"
"689","Miconia holosericea (L.) DC."
"690","Miconia gratissima Benth. ex Triana"
"691","Miconia aponeura Triana"
"692","Miconia robinsoniana Cogn."
"693","Miconia transversa Gleason"
"694","Miconia pusilliflora Triana"
"695","Miconia tentaculifera Naudin"
"696","Miconia paniculata (DC.) Naudin"
"697","Miconia picinguabensis R.Goldenb. & A.B.Martins"
"698","Miconia brasiliensis (Spreng.) Triana"
"699","Miconia longicuspis Herzog"
"700","Miconia tristis Spring. ex Mart."
"701","Miconia caudigera DC."
"702","Miconia subvernicosa Cogn."
"703","Miconia irwinii Wurdack"
"704","Miconia lurida Cogn."
"705","Miconia bradeana Baumgratz & R.Goldenb."
"706","Miconia paucidens DC."
"707","Miconia elaeodendron (DC.) Naudin"
"708","Miconia inaequidens (DC.) Naudin"
"709","Miconia urophylla DC."
"710","Miconia sellowiana Naudin"
"711","Miconia rimalis Naudin"
"712","Miconia trianae Cogn."
"713","Miconia dorsaliporosa R.Goldenb. & Reginato"
"714","Miconia staminea (Desr.) DC."
"715","Miconia ramboi Brade"
"716","Miconia grandifoliata R.Goldenb. & Michelang."
"717","Miconia matthaei Naudin"
"718","Miconia mazanana J.F.Macbr."
"719","Miconia phanerostila Pilg."
"720","Miconia splendens (Sw.) Griseb."
"721","Miconia appendiculata Triana"
"722","Miconia spennerostachya Naudin"
"723","Miconia mcphersonii Almeda & Penneys"
"724","Miconia biglandulosa Gleason"
"725","Miconia rugosa Triana"
"726","Miconia tomentosa (Rich.) D.Don"
"727","Miconia plukenetii Naudin"
"728","Miconia alternans Naudin"
"729","Miconia chamissois Naudin"
"730","Miconia mendoncae Cogn."
"731","Miconia ibaguensis (Bonpl.) Triana"
"732","Miconia schlechtendalii Cogn."
"733","Miconia prasina (Sw.) DC."
"734","Miconia alata (Aubl.) DC."
"735","Miconia maroana Wurdack"
"736","Miconia oldemanii Wurdack"
"737","Miconia andersonii Fawc. & Rendle"
"738","Miconia ernstii Wurdack"
"739","Miconia simplex Triana"
"740","Miconia trinervia (Sw.) D.Don ex Loudon"
"741","Miconia aplostachya (Bonpl.) DC."
"742","Miconia pseudoaplostachya Cogn."
"743","Miconia cannabina Markgr."
"744","Miconia lugonis Wurdack"
"745","Miconia furfuracea (Vahl) Griseb."
"746","Miconia lucenae R.Goldenb. & Michelang."
"747","Miconia paradoxa (Mart. ex DC.) Triana"
"748","Miconia michelangeliana R.Goldenb. & L.Kollmann"
"749","Leandra lacunosa Cogn."
"750","Leandra lindeniana (Naudin) Cogn."
"751","Leandra crenata Pav."
"752","Leandra coriacea Cogn."
"753","Leandra nana Cogn."
"754","Leandra rigida Cogn."
"755","Leandra polystachya (Naudin) Cogn."
"756","Leandra paulina DC."
"757","Leandra tetraquetra (Cham.) Cogn."
"758","Leandra catharinensis Cogn."
"759","Leandra humilis (Urb. & Ekman) Alain"
"760","Leandra riograndensis (Brade) Wurdack"
"761","Leandra variabilis Raddi"
"762","Leandra echinata Cogn."
"763","Leandra fluminensis Cogn."
"764","Leandra foveolata (DC.) Cogn."
"765","Leandra polychaeta (Urb. & Ekman) Alain"
"766","Leandra miconiastrum (Naudin) Cogn."
"767","Leandra glabrata (Bunbury) Cogn."
"768","Leandra blanchetiana (Triana) Cogn."
"769","Leandra lancifolia Cogn."
"770","Leandra cancellata Cogn."
"771","Leandra warmingiana Cogn."
"772","Leandra aurea (Cham.) Cogn."
"773","Leandra erostrata (DC.) Cogn."
"774","Leandra eichleri Cogn."
"775","Leandra multiplinervis (Naudin) Cogn."
"776","Ossaea amygdaloides (DC.) Triana"
"777","Ossaea confertiflora (DC.) Triana"
"778","Leandra nianga (DC.) Cogn."
"779","Leandra xanthocoma (Naudin) Cogn."
"780","Leandra xanthostachya Cogn."
"781","Leandra xantholasia (DC.) Cogn."
"782","Leandra ionopogon (Mart.) Cogn."
"783","Leandra purpurascens Cogn."
"784","Leandra acutiflora (Naudin) Cogn."
"785","Leandra regnellii (Triana) Cogn."
"786","Leandra itatiaiae (Wawra) Cogn."
"787","Leandra ribesiaeflora (Cham.) Cogn."
"788","Leandra cordifolia Naudin"
"789","Leandra carassana (DC.) Cogn."
"790","Leandra collina Wurdack"
"791","Leandra microphylla Cogn."
"792","Leandra brackenridgei A.Gray"
"793","Leandra pilonensis Wurdack"
"794","Ossaea marginata (Desr.) Triana"
"795","Ossaea sanguinea Cogn."
"796","Leandra pennipilis (O.Berg ex Triana) Cogn."
"797","Leandra salicina (Ser. ex DC.) Cogn."
"798","Leandra laevigata (Triana) Cogn."
"799","Leandra refracta Cogn."
"800","Leandra eriocalyx Cogn."
"801","Leandra fallacissima Markgr."
"802","Leandra reptans R.Goldenb. & Reginato"
"803","Leandra fallax (Cham.) Cogn."
"804","Leandra cristata Reginato & R.Goldenb."
"805","Leandra diffusa Cogn."
"806","Leandra fontanae Reginato & R.Goldenb."
"807","Ossaea cabraliensis (Wurdack) D' El Rei Souza"
"808","Leandra heteroporata Reginato"
"809","Ossaea congestiflora Cogn."
"810","Leandra euphorbioides (Naudin) D' El Rei Souza & Baumgratz"
"811","Ossaea coriacea (Naudin) Triana"
"812","Ossaea cinnamomifolia (Cham. ex Naudin) Triana"
"813","Leandra adenothrix Cogn."
"814","Ossaea warmingiana Cogn."
"815","Leandra dendroides (Naudin) Cogn."
"816","Leandra penduliflora (Naudin) Cogn."
"817","Leandra purpurea Gleason"
"818","Leandra sabiaensis Brade"
"819","Leandra multisetosa Cogn."
"820","Leandra riedeliana (O.Berg ex Triana) Cogn."
"821","Leandra gracilis Cogn."
"822","Leandra magdalenensis Brade"
"823","Leandra alpestris (Gardner) Cogn."
"824","Leandra calvescens O.Berg"
"825","Leandra hirtella Cogn."
"826","Leandra cordigera Triana"
"827","Leandra barbinervis Cham."
"828","Leandra quinquenodis (DC.) Cogn."
"829","Leandra dentata Cogn."
"830","Leandra reitzii Wurdack"
"831","Leandra quinquedentata DC."
"832","Leandra vesiculosa Cogn."
"833","Leandra tomentosa Cogn."
"834","Leandra sulfurea (Naudin) Cogn."
"835","Leandra neurotricha Cogn."
"836","Leandra pallida Cogn."
"837","Leandra gynoverrucosa Reginato"
"838","Leandra breviflora Cogn."
"839","Leandra mourae Cogn."
"840","Leandra hatschbachii Brade"
"841","Leandra planifilamentosa Brade"
"842","Leandra aspera Cogn."
"843","Leandra Raddi"
"844","Leandra umbellata DC."
"845","Leandra amplexicaulis DC."
"846","Leandra capitata Reginato"
"847","Leandra glazioviana Cogn."
"848","Leandra melastomoides Raddi"
"849","Leandra sericea DC."
"850","Leandra lapae D' El Rei Souza & Baumgratz"
"851","Leandra ulaei Cogn."
"852","Leandra hirta Raddi"
"853","Leandra therezopolitana Cogn."
"854","Leandra triantha E.A.Camargo & R.Goldenb."
"855","Leandra cogniauxiana Reginato"
"856","Leandra loligomorpha (R.Goldenb. & Reginato) Reginato"
"857","Leandra angustifolia DC."
"858","Leandra capilliflora (Naudin) Reginato"
"859","Ossaea suprabasalis R.Goldenb. & Reginato"
"860","Leandra mollis Cogn."
"861","Leandra strigilliflora (Naudin) Cogn."
"862","Miconia labiakiana R.Goldenb. & C.V.Martin"
"863","Pleiochiton micranthum Cogn."
"864","Pleiochiton setulosum Cogn."
"865","Pleiochiton parvifolium Cogn."
"866","Pleiochiton amorimii Reginato & R.Goldenb."
"867","Pleiochiton ebracteatum Triana"
"868","Pleiochiton roseum Cogn."
"869","Pleiochiton parasiticum (Triana) Reginato, R.Goldenb. & Baumgratz"
"870","Pleiochiton blepharodes (DC.) Reginato, R.Goldenb. & Baumgratz"
"871","Clidemia fluminensis Baumgratz & D' El Rei Souza"
"872","Clidemia atrata Spring"
"873","Ossaea krugiana Cogn."
"874","Clidemia tepuiensis Wurdack"
"875","Clidemia sandwithii Wurdack"
"876","Leandra candelabrum (J.F.Macbr.) Wurdack"
"877","Miconia undata Triana"
"878","Ossaea boliviensis Cogn."
"879","Ossaea cucullata Gleason"
"880","Leandra aristigera (Naudin) Cogn."
"881","Clidemia epibaterium DC."
"882","Leandra chaetodon (DC.) Cogn."
"883","Leandra lasiopetala Cogn."
"884","Ossaea bullifera (Pilg.) Gleason"
"885","Clidemia japurensis DC."
"886","Clidemia alternifolia Wurdack"
"887","Clidemia piperifolia Gleason"
"888","Clidemia sessiliflora (Naudin) Cogn."
"889","Miconia platypoda Gleason"
"890","Clidemia charadrophila Tutin"
"891","Tococa filiformis (Gleason) Wurdack"
"892","Clidemia erythropogon DC."
"893","Clidemia hirta (L.) D.Don"
"894","Clidemia laevifolia Gleason"
"895","Clidemia dentata D.Don"
"896","Clidemia octona (Bonpl.) L.O.Williams"
"897","Maieta guianensis Aubl."
"898","Maieta poeppigii Mart. ex Triana"
"899","Tococa caquetana Sprague"
"900","Tococa pachystachya Wurdack"
"901","Leandra glandulifera (Triana) Cogn."
"902","Leandra nanayensis Wurdack"
"903","Leandra subobruta Wurdack"
"904","Leandra phelpsiae Gleason"
"905","Sagraea fuertesii (Cogn. ex Urb.) Alain"
"906","Sagraea gracilis (Alain) Alain"
"907","Clidemia scalpta (Vent.) F.S.Axelrod"
"908","Ossaea wrightii Triana"
"909","Clidemia crossosepala Griseb."
"910","Clidemia grisebachii Cogn."
"911","Ossaea vazquezii Borhidi & O.Muñiz"
"912","Ossaea munizii Borhidi"
"913","Ossaea trianaei Cogn."
"914","Sagraea curvipila (Urb. & Ekman) Alain"
"915","Sagraea woodsii (Judd & Skean) Alain"
"916","Miconia navifolia Ionta, Judd & Skean"
"917","Sagraea setulosa (Urb.) Alain"
"918","Sagraea capillaris (Sw.) DC."
"919","Sagraea ellipsoidea (Urb. & Ekman) Alain"
"920","Ossaea polychaete Urb. & Ekman"
"921","Sagraea scabrosa (L.) Alain"
"922","Clidemia allardii Wurdack"
"923","Clidemia ciliata Pav. ex D.Don"
"924","Clidemia crenulata Gleason"
"925","Clidemia tococoidea (DC.) Gleason"
"926","Clidemia aphanantha (Naudin) Sagot"
"927","Clidemia cruegeriana Griseb."
"928","Clidemia trinitensis (Crueg.) Griseb."
"929","Clidemia graciliflora Huber"
"930","Clidemia guadaloupensis (DC.) Griseb."
"931","Clidemia leucandra C.Wright ex Griseb."
"932","Clidemia trichotoma C.Wright"
"933","Clidemia capituliflora Cogn."
"934","Clidemia cubensis Cogn."
"935","Clidemia domingensis (DC.) Cogn."
"936","Sagraea oligantha (Urb.) Alain"
"937","Clidemia fendleri Cogn."
"938","Clidemia ampla Cogn."
"939","Clidemia umbrosa (Sw.) Cogn."
"940","Clidemia debilis Crueg."
"941","Clidemia cymosa Gleason"
"942","Clidemia sericea D.Don"
"943","Clidemia monantha L.O.Williams"
"944","Clidemia plumosa (Desr.) DC."
"945","Clidemia rubra (Aubl.) G.Don f"
"946","Necramium gigantophyllum Britton"
"947","Clidemia heteroneura (Schrank & C.Mart.) Cogn."
"948","Clidemia septuplinervia Cogn."
"949","Clidemia pakaraimae Wurdack"
"950","Miconia polita Gleason"
"951","Miconia tillettii Wurdack"
"952","Miconia maguirei Gleason"
"953","Clidemia anisophylla DC."
"954","Clidemia conglomerata DC."
"955","Miconia bracteata (DC.) Triana"
"956","Clidemia capillipes (Triana) Cogn."
"957","Clidemia urceolata DC."
"958","Clidemia capitellata (Bonpl.) D.Don"
"959","Clidemia novemnervia (DC.) Triana"
"960","Clidemia biserrata DC."
"961","Clidemia pustulata DC."
"962","Miconia campestris (Benth.) Triana"
"963","Clidemia strigillosa (Sw.) DC."
"964","Miconia rhytidophylla Naudin"
"965","Miconia procumbens (Gleason) Wurdack"
"966","Leandra clidemioides (Naudin) Wurdack"
"967","Leandra verticillata (DC.) Cogn."
"968","Leandra coadunata Wurdack"
"969","Leandra edentula Gleason"
"970","Clidemia capitata Benth."
"971","Leandra inaequalifolia (DC.) Cogn."
"972","Leandra micropetala (Naudin) Cogn."
"973","Leandra purpurea Gleason"
"974","Leandra rufescens (DC.) Cogn."
"975","Clidemia involucrata DC."
"976","Clidemia ostentata Wurdack"
"977","Miconia ceramicarpa (DC.) Cogn."
"978","Miconia lappacea (DC.) Triana"
"979","Leandra polyadena Ule"
"980","Miconia nervosa (Sm.) Triana"
"981","Clidemia heptamera Wurdack"
"982","Clidemia buntingii Wurdack"
"983","Miconia plumifera Triana"
"984","Tococa gonoptera Gleason"
"985","Tococa quadrialata (Naudin) J.F.Macbr."
"986","Tococa bullifera C.Mart. & Schrank ex DC."
"987","Tococa stellata Gleason"
"988","Miconia papillosperma R.Goldenb. & Michelang."
"989","Tococa guianensis Aubl."
"990","Tococa cordata Berg ex Triana"
"991","Tococa coronata Benth."
"992","Tococa subciliata (DC.) Triana"
"993","Tococa capitata Trail ex Cogn."
"994","Tococa caudata Markgr."
"995","Tococa macrosperma Mart."
"996","Tococa aristata Benth."
"997","Tococa macrophysca Spruce ex Triana"
"998","Tococa raggiana Michelang."
"999","Tococa bolivarensis Gleason"
"1000","Tococa desiliens Gleason"
"1001","Tococa nitens (Benth.) Triana"
"1002","Tococa rotundifolia (Triana) Wurdack"
"1003","Miconia marginata Triana"
"1004","Leandra cuneata (Mart.) Cogn."
"1005","Miconia centrodesma Naudin"
"1006","Miconia dorsiloba Gleason"
"1007","Miconia duckei Cogn."
"1008","Miconia wagneri J.F.Macbr."
"1009","Miconia aliquantula Wurdack"
"1010","Miconia diaphanea Gleason"
"1011","Miconia schunkei Wurdack"
"1012","Miconia indicoviolacea Gamba, Almeda & Alvear"
"1013","Miconia valerioana (Standl.) Wurdack"
"1014","Miconia brachybotrya Triana"
"1015","Miconia dodecandra (Desr.) Cogn."
"1016","Miconia mirabilis (Aubl.) L.O.Williams"
"1017","Miconia superba Ule"
"1018","Physeterostemon fiaschii R.Goldenb. & Amorim"
"1019","Physeterostemon jardimii R.Goldenb. & Amorim"
"1020","Physeterostemon thomasii Amorim, Michelang. & R.Goldenb."
"1021","Physeterostemon gomesii Amorim & R.Goldenb."
"1022","Eriocnema acaulis (Cham.) Triana"
"1023","Ochthephilus repentinus Wurdack"
"1024","Axinaea macrophylla (Naudin) Triana"
"1025","Axinaea minutiflora E.Cotton"
"1026","Axinaea costaricensis Cogn."
"1027","Axinaea lehmannii Cogn."
"1028","Axinaea sodiroi Wurdack"
"1029","Axinaea affinis (Naudin) Cogn."
"1030","Axinaea scutigera Triana"
"1031","Axinaea floribunda (Naudin) Triana"
"1032","Axinaea grandifolia (Naudin) Triana"
"1033","Axinaea alata E.Cotton"
"1034","Axinaea tomentosa Cogn."
"1035","Axinaea confusa E.Cotton"
"1036","Axinaea sclerophylla Triana"
"1037","Axinaea nitida Cogn."
"1038","Axinaea wurdackii Sagást., S.J.Arroyo & E.Rodr."
"1039","Meriania rigida (Benth.) Triana"
"1040","Meriania maxima Markgr."
"1041","Meriania nobilis Triana"
"1042","Meriania hernandoi Uribe"
"1043","Meriania aurata C.Ulloa, D.Fernández & D.A.Neill"
"1044","Meriania pastazana Wurdack"
"1045","Meriania sanguinea Wurdack"
"1046","Meriania tetragona (Cogn.) Wurdack"
"1047","Meriania radula (Benth.) Triana"
"1048","Meriania almedae Wurdack"
"1049","Meriania rugosa Markgr."
"1050","Meriania maguirei Wurdack"
"1051","Meriania drakei (Cogn.) Wurdack"
"1052","Meriania barbosae Humberto Mend., Alvear & Almeda"
"1053","Meriania silverstonei Humberto Mend. & Fern.Alonso"
"1054","Meriania selvaflorensis Humberto Mend."
"1055","Meriania panamensis Gleason"
"1056","Meriania macrophylla (Benth.) Triana"
"1057","Meriania peltata Uribe"
"1058","Meriania franciscana C.Ulloa & Homeier"
"1059","Meriania hexamera Sprague"
"1060","Meriania mexiae Wurdack"
"1061","Meriania fantastica Alvear, Humberto Mend. & Almeda"
"1062","Meriania cuzcoana Wurdack"
"1063","Meriania brachycera (Naudin) Humberto Mend. & Fern.Alonso"
"1064","Meriania haemantha (Planch. & Linden) Humberto Mend. & Fern.Alonso"
"1065","Meriania splendens Triana"
"1066","Meriania angustifolia (Cogn.) Carmenate & Michelang."
"1067","Meriania parvifolia Judd & Skean"
"1068","Meriania albiflora Carmenate & Michelang."
"1069","Meriania squamulosa Urb. & Ekman"
"1070","Meriania brevipedunculata Judd & Skean"
"1071","Meriania ekmanii Urb."
"1072","Meriania involucrata (Desr.) Naudin"
"1073","Meriania leucantha (Sw.) Sw."
"1074","Meriania purpurea (Sw.) Sw."
"1075","Meriania longifolia (Naudin) Cogn."
"1076","Meriania speciosa Naudin"
"1077","Meriania pichinchensis Wurdack"
"1078","Meriania tomentosa (Cogn.) Wurdack"
"1079","Meriania grandiflora (Standl.) Almeda"
"1080","Meriania phlomoides (Triana) Almeda"
"1081","Meriania quintuplinervia Naudin"
"1082","Meriania steyermarkii Gleason"
"1083","Meriania kirkbridei Wurdack"
"1084","Meriania amplexicaulis Wurdack"
"1085","Meriania arborea Triana"
"1086","Meriania tuberculata Triana"
"1087","Meriania costata Wurdack"
"1088","Meriania denticulata (Gleason) Wurdack"
"1089","Meriania furvanthera Wurdack"
"1090","Meriania loxensis Gleason"
"1091","Meriania weberbaueri J.F.Macbr."
"1092","Meriania acostae Wurdack"
"1093","Meriania baumgratziana R.Goldenb. & Michelang."
"1094","Meriania robusta Cogn."
"1095","Meriania paniculata Cogn."
"1096","Meriania inflata Michelang. & R.Goldenb."
"1097","Meriania tetramera Wurdack"
"1098","Meriania claussenii (Naudin) Triana"
"1099","Meriania calyptrata (Naudin) Triana"
"1100","Meriania compressicaulis Almeda & Penneys"
"1101","Salpinga maranonensis Wurdack"
"1102","Salpinga peruviana (Cogn.) Wurdack"
"1103","Salpinga secunda Schrank & Mart. ex DC."
"1104","Salpinga glandulosa (Gleason) Wurdack"
"1105","Graffenrieda emarginata (Ruiz & Pav.) Triana"
"1106","Graffenrieda harlingii Wurdack"
"1107","Graffenrieda uribei Wurdack"
"1108","Graffenrieda maklenkensis Humberto Mend., Alvear & Almeda"
"1109","Graffenrieda tamana Wurdack"
"1110","Graffenrieda goldenbergii L.F.Lima, Baumgratz, Nic Lugh. & J.U.Santos"
"1111","Graffenrieda miconioides Naudin"
"1112","Graffenrieda bella Almeda"
"1113","Graffenrieda micrantha (Gleason) L.O.Williams"
"1114","Graffenrieda cucullata (D.Don) L.O.Williams"
"1115","Graffenrieda galeottii (Naudin) L.O.Williams"
"1116","Graffenrieda jefensis Almeda, Alvear & Humberto Mend."
"1117","Graffenrieda glandulosa R.Goldenb. & Meirelles"
"1118","Graffenrieda sessilifolia Triana"
"1119","Centronia laurifolia D.Don"
"1120","Graffenrieda limbata Triana"
"1121","Graffenrieda irwinii Wurdack"
"1122","Graffenrieda laevicarpa Michelang. & R.Goldenb."
"1123","Graffenrieda rotundifolia (Humb. & Bonpl.) DC."
"1124","Graffenrieda reticulata Wurdack"
"1125","Graffenrieda latifolia (Naudin) Triana"
"1126","Graffenrieda santamartensis Wurdack"
"1127","Graffenrieda colombiana Gleason"
"1128","Graffenrieda anomala Triana"
"1129","Graffenrieda penneysii Michelang. & C.Ulloa"
"1130","Graffenrieda weddellii Naudin"
"1131","Graffenrieda moaensis Wurdack"
"1132","Graffenrieda intermedia Triana"
"1133","Graffenrieda hitchcockii Gleason"
"1134","Graffenrieda moritziana Triana"
"1135","Graffenrieda rufescens Britton & P.Wilson"
"1136","Graffenrieda gracilis (Triana) L.O.Williams"
"1137","Adelobotrys scandens (Aubl.) DC."
"1138","Adelobotrys subsessilis Gleason"
"1139","Adelobotrys praetexta Pilg."
"1140","Adelobotrys spruceana Cogn."
"1141","Adelobotrys adscendens Sw."
"1142","Adelobotrys permixta Wurdack"
"1143","Adelobotrys tessmannii Markgr."
"1144","Adelobotrys boissieriana Cogn."
"1145","Adelobotrys macrantha Gleason"
"1146","Meriania subumbellata Cogn."
"1147","Adelobotrys barbata Triana"
"1148","Meriania aracaensis Wurdack"
"1149","Meriania urceolata Triana"
"1150","Meriania crassiramis (Naudin) Wurdack"
"1151","Meriania calophylla (Cham.) Triana"
"1152","Meriania sclerophylla (Naudin) Triana"
"1153","Macrocentrum cristatum (DC.) Triana"
"1154","Macrocentrum fasciculatum (DC.) Triana"
"1155","Macrocentrum parvulum Gleason"
"1156","Maguireanthus ayangannae Wurdack"
"1157","Macrocentrum anfractum Wurdack"
"1158","Macrocentrum gesneriaceum Sandwith"
"1159","Macrocentrum droseroides Triana"
"1160","Macrocentrum brevipedicellatum Wurdack"
"1161","Macrocentrum vestitum Sandwith"
"1162","Macrocentrum minus Gleason"
"1163","Macrocentrum neblinae Wurdack"
"1164","Macrocentrum repens (Gleason) Wurdack"
"1165","Chaetogastra parviflora (Cogn.) P.J.F.Guim. & Michelang."
"1166","Chaetogastra sebastianopolitana (Raddi) P.J.F.Guim. & Michelang."
"1167","Chaetogastra urbanii (Cogn.) P.J.F.Guim. & Michelang."
"1168","Chaetogastra clinopodifolia DC."
"1169","Chaetogastra cristaensis F.S.Mey. & R.Goldenb."
"1170","Chaetogastra crassifolia F.S.Mey. & R.Goldenb."
"1171","Chaetogastra herbacea (DC.) P.J.F.Guim. & Michelang."
"1172","Chaetogastra saxicola (F.S.Mey., P.J.F.Guim. & R.Goldenb.) P.J.F.Guim. & Michelang."
"1173","Chaetogastra cerastifolia (Naudin) P.J.F.Guim. & Michelang."
"1174","Chaetogastra versicolor (Lindl.) P.J.F.Guim. & Michelang."
"1175","Chaetogastra debilis Miq."
"1176","Chaetogastra rupestris (Cogn.) P.J.F.Guim. & Michelang."
"1177","Chaetogastra minor (Cogn.) P.J.F.Guim. & Michelang."
"1178","Chaetogastra ciliaris (Vent.) DC."
"1179","Chaetogastra scabriuscula Schltdl."
"1180","Tibouchina xochiatencana de Santiago"
"1181","Chaetogastra sericea (de Santiago) P.J.F.Guim. & Michelang."
"1182","Chaetogastra roseotincta (Todzia) P.J.F.Guim. & Michelang."
"1183","Chaetogastra latibracteolata (Paul G.Wilson) P.J.F.Guim. & Michelang."
"1184","Chaetogastra naudiniana Decne."
"1185","Chaetogastra echinata (Ruiz & Pav.) DC."
"1186","Chaetogastra grossa (L.fil.) P.J.F.Guim. & Michelang."
"1187","Chaetogastra mollis (Bonpl.) DC."
"1188","Chaetogastra laxa (Desr.) P.J.F.Guim. & Michelang."
"1189","Chaetogastra pendula (Cogn.) P.J.F.Guim. & Michelang."
"1190","Chaetogastra saxosa (Gleason) P.J.F.Guim. & Michelang."
"1191","Chaetogastra confertiflora (Naudin) P.J.F.Guim. & Michelang."
"1192","Chaetogastra gayana (Naudin) P.J.F.Guim. & Michelang."
"1193","Chaetogastra incarum (Gleason) P.J.F.Guim. & Michelang."
"1194","Chaetogastra citrina (Naudin) P.J.F.Guim. & Michelang."
"1195","Chaetogastra montana P.J.F.Guim. & Michelang."
"1196","Chaetogastra solmsii (Cogn.) P.J.F.Guim. & Michelang."
"1197","Chaetogastra pulcherrima (Gleason) P.J.F.Guim. & Michelang."
"1198","Tibouchina calycina Cogn."
"1199","Tibouchina octopetala Cogn. ex Britton"
"1200","Brachyotum microdon (Naudin) Triana"
"1201","Tibouchina bicolor (Naudin) Cogn."
"1202","Brachyotum barbeyanum Cogn."
"1203","Brachyotum parvifolium Cogn."
"1204","Brachyotum angustifolium Wurdack"
"1205","Brachyotum rostratum (Naudin) Triana"
"1206","Brachyotum intermedium Wurdack"
"1207","Brachyotum radula Triana"
"1208","Brachyotum cogniauxii Wurdack"
"1209","Brachyotum coronatum (Triana) Wurdack"
"1210","Brachyotum confertum (Bonpl.) Triana"
"1211","Brachyotum fictum Wurdack"
"1212","Brachyotum strigosum (L.fil.) Triana"
"1213","Brachyotum ledifolium (Desr.) Triana"
"1214","Brachyotum lindenii Cogn."
"1215","Brachyotum fraternum Wurdack"
"1216","Brachyotum harlingii Wurdack"
"1217","Brachyotum benthamianum Triana"
"1218","Brachyotum incrassatum E.Cotton"
"1219","Brachyotum grisebachii Cogn."
"1220","Brachyotum nutans Gleason"
"1221","Brachyotum huancavelicae Wurdack"
"1222","Brachyotum quinquenerve (Ruiz & Pav.) Triana"
"1223","Brachyotum alpinum Cogn."
"1224","Tibouchina brevisepala Cogn."
"1225","Chaetogastra DC."
"1226","Chaetogastra pleromoides (Naudin) P.J.F.Guim. & Michelang."
"1227","Chaetogastra longifolia (Vahl) DC."
"1228","Monochaetum magdalenense Wurdack"
"1229","Monochaetum rotundifolium Cogn. ex Gleason"
"1230","Monochaetum laxifolium Gleason"
"1231","Monochaetum ecaudatum Gleason"
"1232","Monochaetum humboldtianum (Kunth & Bouché) Kunth ex Walp."
"1233","Monochaetum meridense (Klotzsch ex H.Karst.) Naudin"
"1234","Monochaetum cinereum Gleason"
"1235","Monochaetum stellulatum Naudin"
"1236","Monochaetum brachyurum Naudin"
"1237","Monochaetum expansum (Gleason) Alvear & Almeda"
"1238","Monochaetum hartwegianum Naudin"
"1239","Monochaetum lineatum (D.Don) Naudin"
"1240","Monochaetum ciliatum Gleason"
"1241","Monochaetum strigosum Cogn."
"1242","Monochaetum uribei Wurdack"
"1243","Monochaetum floribundum (Schltdl.) Naudin"
"1244","Monochaetum vulcanicum Cogn."
"1245","Monochaetum trichophyllum Almeda"
"1246","Monochaetum deppeanum (Schltdl. & Cham.) Naudin"
"1247","Monochaetum exaltatum Almeda"
"1248","Monochaetum linearifolium Almeda"
"1249","Monochaetum bonplandii (Kunth) Naudin"
"1250","Monochaetum glanduliferum Triana"
"1251","Monochaetum tenellum Naudin"
"1252","Monochaetum alpestre Naudin"
"1253","Monochaetum discolor H.Karst. ex Triana"
"1254","Monochaetum polyneurum Triana"
"1255","Monochaetum myrtoideum Seem."
"1256","Bucquetia glutinosa (L.fil.) DC."
"1257","Bucquetia vernicosa Gleason"
"1258","Castratella piloselloides (Bonpl.) Naudin"
"1259","Chaetolepis anisandra Naudin"
"1260","Chaetolepis cufodontisii Standl."
"1261","Chaetolepis microphylla (Bonpl.) Miq."
"1262","Pilocosta nana (Standl.) Almeda & Whiffin"
"1263","Pilocosta nubicola Almeda"
"1264","Pilocosta campanensis (Almeda & Whiffin) Almeda"
"1265","Pilocosta oerstedii (Triana) Almeda & Whiffin"
"1266","Schwackaea cupheoides (Benth.) Cogn."
"1267","Centradenia floribunda Planch."
"1268","Centradenia inaequilateralis (Cham. & Schltdl.) G.Don"
"1269","Centradenia grandifolia (Schltdl.) Endl."
"1270","Centradenia paradoxa (Kraenzl.) Almeda"
"1271","Heterocentron elegans (Schltdl.) Kuntze"
"1272","Heterocentron suffruticosum Brandegee"
"1273","Heterocentron muricatum Gleason"
"1274","Heterocentron subtriplinervium (Link & Otto) A.Braun & Bouché"
"1275","Heterocentron breedlovei (Wurdack) P.J.F.Guim. & Michelang."
"1276","Andesanthus lepidotus (Humb. & Bonpl.) P.J.F.Guim. & Michelang."
"1277","Andesanthus silvestris (Todzia & Almeda) P.J.F.Guim. & Michelang."
